Closest approaches at Tevis Pl; PA (lat: 37.450204, long: -122.143786, elevation: 26), 20180704
Flights within 5 miles and 10 < altitude < 15000 feet
Tevis Pl; PA	52.6	42.2	49.8	46.2	57.6	8.5	6.1	4.6	3.6	2.9	2.5	0.7	0.7	0.5	0.3	0.2	0.2	9.3	6.4	5.0	4.3	3.4	3.0	10.7	8.2	6.2	4.7	3.9	3.4	13.3	9.0	6.7	5.0	4.0	3.5
icao (seg #)	Flight_ID	Date/Time	Gnd Dist	rca_dist	rca_time	rca_lat	rca_lon	rca_fract	dp_theta	rca_alt	rca_speed	rca_vert_rate	rca_trk	rca_snd_arr	SEL
ICAO: a2a38e (0)	Flight ID: UAL892	07/04/18 11:08:23	1.13	1.47	1530727703.5	37.449058	-122.123315	0.42	90.01	4997	204	-827	6	11:08:30	1.991585e+06
ICAO: ace5b7 (0)	Flight ID: N930AP	07/04/18 11:05:53	4.21	4.27	1530727554.0	37.484296	-122.207349	0.48	90.00	3912	206	168	216	11:06:14	5.775295e+03
ICAO: ~2b060e (0)	Flight ID: Other	07/04/18 11:08:20	0.72	0.76	1530727700.4	37.457971	-122.135105	0.24	89.98	1318	72	0	313	11:08:23	3.644790e+07
ICAO: a05b45 (0)	Flight ID: N122BM	07/04/18 11:05:39	1.28	1.35	1530727539.3	37.448249	-122.166954	-0.37	83.60	2400	127	984	180	11:05:45	4.180728e+06
ICAO: a05b45 (1)	Flight ID: N122BM	07/04/18 15:14:30	2.66	2.67	1530742470.9	37.422778	-122.109704	0.14	90.00	764	98	-832	46	15:14:43	2.975467e+05
ICAO: ~2b068a (0)	Flight ID: Other	07/04/18 11:04:18	1.72	1.72	1530727458.0	37.468732	-122.122949	0.00	90.00	275	86	1024	329	11:04:26	2.642304e+06
ICAO: ~2b0344 (0)	Flight ID: Other	07/04/18 11:06:56	1.69	1.84	1530727616.2	37.473062	-122.154594	-0.41	81.56	3875	226	-1676	67	11:07:04	7.643418e+05
ICAO: ~2b0f0e (0)	Flight ID: Other	07/04/18 11:06:50	2.77	2.77	1530727610.8	37.475732	-122.104865	0.44	90.00	800	92	0	146	11:07:03	2.543467e+05
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 11:07:15	2.91	2.91	1530727635.4	37.474691	-122.100618	-0.32	86.06	775	78	-20	120	11:07:29	2.258480e+05
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 11:14:55	1.71	1.71	1530728095.9	37.46537	-122.119107	0.39	90.00	352	76	771	334	11:15:03	3.016021e+06
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 11:16:48	2.79	2.79	1530728208.5	37.481907	-122.112321	-3.03	78.31	775	38	192	56	11:17:01	5.932269e+05
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 11:17:37	2.89	2.89	1530728257.9	37.466684	-122.095304	0.00	90.00	675	82	-192	137	11:17:51	2.217397e+05
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 11:19:41	1.72	1.72	1530728381.5	37.466667	-122.120284	0.25	89.99	100	248	160	329	11:19:49	9.094322e+05
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 11:21:42	2.79	2.80	1530728502.6	37.473196	-122.101901	0.44	90.00	732	78	-18	125	11:21:55	2.843382e+05
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 11:27:48	1.72	1.72	1530728868.6	37.467801	-122.121695	-0.76	86.83	325	74	1009	324	11:27:56	3.065940e+06
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 11:30:15	3.13	3.13	1530729015.4	37.466591	-122.090587	-1.08	79.32	750	100	0	140	11:30:30	1.125769e+05
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 11:36:22	1.72	1.72	1530729382.2	37.462605	-122.116538	-0.07	89.89	238	63	793	309	11:36:30	3.554280e+06
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 11:36:55	1.72	1.72	1530729415.9	37.467196	-122.120799	-2.69	72.25	275	60	1113	308	11:37:03	3.734835e+06
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 11:39:58	2.74	2.74	1530729598.7	37.467894	-122.099006	-2.35	75.41	600	100	-64	146	11:40:11	2.464439e+05
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 11:44:17	1.36	1.36	1530729857.4	37.460819	-122.122829	0.00	90.00	150	55	-64	338	11:44:23	9.476010e+06
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 11:46:36	2.82	2.82	1530729996.5	37.470082	-122.098886	-0.60	83.47	775	96	-141	133	11:46:49	2.186043e+05
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 11:48:39	1.91	1.91	1530730119.1	37.455093	-122.109574	0.00	90.00	100	70	-896	302	11:48:48	2.116029e+06
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 11:56:00	1.68	1.68	1530730561.0	37.463188	-122.117962	0.08	90.00	269	68	488	312	11:56:08	3.657793e+06
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 11:59:33	2.89	2.89	1530730773.8	37.472177	-122.099006	-0.36	86.50	500	103	69	143	11:59:47	1.781366e+05
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 12:07:29	1.69	1.69	1530731249.8	37.466312	-122.12062	0.00	90.00	300	66	1024	309	12:07:37	3.660723e+06
ICAO: a6a99b (0)	Flight ID: N5284S	07/04/18 12:09:06	2.81	2.82	1530731346.6	37.475622	-122.103723	0.00	90.00	775	76	-192	122	12:09:19	2.811932e+05
ICAO: ~2b0606 (0)	Flight ID: Other	07/04/18 11:07:32	1.82	1.82	1530727652.1	37.472596	-122.126173	0.00	90.00	375	70	640	328	11:07:40	2.539510e+06
ICAO: ~2b0606 (2)	Flight ID: Other	07/04/18 12:12:33	4.20	4.21	1530731553.1	37.497688	-122.095841	0.00	90.00	1600	96	0	191	12:12:52	1.381112e+04
ICAO: a32b04 (0)	Flight ID: 1567	07/04/18 11:12:59	3.99	4.03	1530727979.4	37.421296	-122.080795	-0.19	88.20	2850	198	-640	19	11:13:18	9.628268e+03
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 11:10:18	2.63	2.64	1530727818.7	37.46877	-122.101806	0.00	90.00	775	83	64	144	11:10:31	3.710363e+05
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 11:15:28	1.70	1.70	1530728128.7	37.462514	-122.117031	0.17	90.00	159	80	432	332	11:15:36	2.969864e+06
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 11:16:25	1.78	1.78	1530728185.3	37.470688	-122.124083	-2.68	63.22	500	79	768	316	11:16:33	2.474657e+06
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 11:18:18	2.93	2.94	1530728298.8	37.472503	-122.098229	-0.18	89.11	875	81	139	141	11:18:32	2.053901e+05
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 11:24:21	1.68	1.68	1530728662.0	37.460244	-122.115975	0.26	89.99	144	90	353	334	11:24:29	2.772364e+06
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 11:29:05	2.90	2.90	1530728945.7	37.471898	-122.098528	-0.10	89.33	700	81	6	142	11:29:19	2.216633e+05
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 11:31:34	2.34	2.34	1530729094.6	37.453054	-122.101326	0.29	89.99	164	45	-457	219	11:31:45	1.283223e+06
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 11:37:09	3.04	3.04	1530729429.4	37.475715	-122.098588	-3.00	75.00	700	64	-384	130	11:37:23	2.096762e+05
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 11:37:38	3.10	3.10	1530729458.8	37.463006	-122.089572	-0.41	87.84	575	96	-346	143	11:37:53	1.233595e+05
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 11:38:33	3.27	3.27	1530729513.0	37.442969	-122.084891	0.28	90.00	443	71	-82	167	11:38:48	1.191305e+05
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 11:39:39	1.70	1.70	1530729579.5	37.45351	-122.113097	0.00	90.00	75	75	-576	300	11:39:47	3.156614e+06
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 11:49:43	1.70	1.70	1530730183.7	37.462028	-122.116673	0.37	89.99	231	65	439	325	11:49:51	3.655460e+06
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 11:54:41	2.88	2.88	1530730481.6	37.470131	-122.097623	0.29	90.00	668	100	-173	146	11:54:55	1.860725e+05
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 11:58:00	1.59	1.59	1530730680.3	37.461058	-122.118155	0.10	90.00	137	79	177	337	11:58:07	3.816250e+06
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 12:01:05	2.16	2.17	1530730865.5	37.463986	-122.108341	0.03	90.00	372	70	-88	263	12:01:15	1.199641e+06
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 12:06:50	1.72	1.72	1530731210.4	37.464289	-122.11798	-0.48	89.27	230	78	417	309	12:06:58	2.904023e+06
ICAO: a7e42a (0)	Flight ID: N6074F	07/04/18 12:10:00	2.93	2.93	1530731400.2	37.475203	-122.100618	-0.94	87.59	725	78	0	130	12:10:13	2.150194e+05
ICAO: a7e42a (1)	Flight ID: N6074F	07/04/18 12:25:32	1.27	1.27	1530732332.0	37.458212	-122.123008	0.00	90.00	50	62	0	341	12:25:37	1.066741e+07
ICAO: a7e42a (1)	Flight ID: N6074F	07/04/18 12:27:44	2.80	2.81	1530732464.1	37.469105	-122.098528	-0.32	88.40	650	104	-128	146	12:27:57	2.100220e+05
ICAO: ~2b0bdd (0)	Flight ID: Other	07/04/18 11:08:47	2.12	2.13	1530727727.3	37.477844	-122.12677	0.00	90.00	525	76	576	345	11:08:57	1.199884e+06
ICAO: ~2b0bdd (0)	Flight ID: Other	07/04/18 11:09:32	2.60	2.60	1530727772.2	37.478989	-122.113212	0.00	90.00	700	69	320	97	11:09:44	4.801191e+05
ICAO: ~2b0a74 (0)	Flight ID: Other	07/04/18 11:11:19	0.91	1.32	1530727879.2	37.455046	-122.128442	-0.08	87.23	5100	261	-1424	346	11:11:25	2.215563e+06
ICAO: 0d08ef (0)	Flight ID: AMX668	07/04/18 11:14:29	0.39	0.93	1530728069.9	37.455558	-122.146295	-0.46	67.35	4500	269	-777	346	11:14:34	5.858321e+06
ICAO: a895c6 (0)	Flight ID: BYF19	07/04/18 11:13:49	4.61	4.63	1530728029.2	37.47241	-122.223139	-0.91	87.21	1800	69	162	203	11:14:10	8.668734e+03
ICAO: a895c6 (0)	Flight ID: BYF19	07/04/18 11:17:02	3.82	3.85	1530728222.3	37.413932	-122.196272	0.24	90.00	2700	84	-148	138	11:17:20	3.196272e+04
ICAO: a895c6 (0)	Flight ID: BYF19	07/04/18 11:20:48	4.11	4.15	1530728448.9	37.417851	-122.2066	-0.37	88.06	3100	112	-64	329	11:21:08	1.349507e+04
ICAO: a895c6 (0)	Flight ID: BYF19	07/04/18 11:22:49	3.80	3.85	1530728569.4	37.426483	-122.206304	-3.04	76.44	3200	86	1424	230	11:23:07	3.147000e+04
ICAO: a895c6 (0)	Flight ID: BYF19	07/04/18 11:23:19	3.75	3.79	1530728599.8	37.416458	-122.197246	0.00	90.00	3200	91	256	153	11:23:37	3.302936e+04
ICAO: a895c6 (0)	Flight ID: BYF19	07/04/18 11:23:59	3.85	3.90	1530728639.3	37.404602	-122.184156	0.00	90.00	3200	91	192	135	11:24:17	2.697648e+04
ICAO: a895c6 (0)	Flight ID: BYF19	07/04/18 11:30:43	4.36	4.39	1530729044.0	37.403656	-122.197463	0.38	90.00	2800	100	199	312	11:31:04	9.439757e+03
ICAO: a895c6 (0)	Flight ID: BYF19	07/04/18 11:32:59	3.99	4.02	1530729179.3	37.416321	-122.202622	-0.60	87.99	2900	69	627	142	11:33:18	2.796195e+04
ICAO: a895c6 (0)	Flight ID: BYF19	07/04/18 11:38:20	4.17	4.20	1530729500.6	37.411976	-122.202557	0.04	90.00	2996	100	-327	320	11:38:40	1.346775e+04
ICAO: a895c6 (0)	Flight ID: BYF19	07/04/18 11:41:45	3.79	3.84	1530729705.0	37.417882	-122.199596	0.42	90.00	3300	76	185	144	11:42:03	3.610362e+04
ICAO: a895c6 (0)	Flight ID: BYF19	07/04/18 11:44:40	4.81	4.85	1530729880.9	37.381726	-122.159908	0.00	90.00	3300	86	192	102	11:45:03	4.522876e+03
ICAO: a895c6 (0)	Flight ID: BYF19	07/04/18 11:46:17	4.48	4.52	1530729977.7	37.398951	-122.193822	-0.47	87.58	3300	91	34	310	11:46:38	8.065703e+03
ICAO: a895c6 (0)	Flight ID: BYF19	07/04/18 11:46:51	4.51	4.55	1530730011.1	37.40882	-122.207376	-1.36	84.43	3300	99	-134	323	11:47:12	6.988845e+03
ICAO: a895c6 (0)	Flight ID: BYF19	07/04/18 11:47:31	4.12	4.17	1530730051.6	37.420395	-122.208934	0.00	90.00	3300	88	128	115	11:47:51	1.637974e+04
ICAO: a895c6 (0)	Flight ID: BYF19	07/04/18 11:48:21	4.55	4.60	1530730101.4	37.426696	-122.221348	-0.92	86.02	3400	100	-910	339	11:48:42	6.310116e+03
ICAO: a895c6 (0)	Flight ID: BYF19	07/04/18 11:50:11	4.05	4.09	1530730211.3	37.431198	-122.213726	-0.42	88.31	3000	86	-810	158	11:50:30	1.956794e+04
ICAO: a895c6 (3)	Flight ID: BYF19	07/04/18 19:18:47	4.28	4.28	1530757127.0	37.488831	-122.204785	0.00	90.00	700	102	-704	220	19:19:07	1.143407e+04
ICAO: a811e4 (0)	Flight ID: N619TP	07/04/18 11:22:39	2.95	2.95	1530728559.0	37.465942	-122.093753	-0.32	87.74	825	110	-676	167	11:22:52	1.457440e+05
ICAO: a869bc (0)	Flight ID: JBU736	07/04/18 11:18:03	0.12	0.82	1530728283.6	37.450454	-122.145863	0.44	90.02	4305	266	-1664	346	11:18:07	8.251660e+06
ICAO: a869bc (2)	Flight ID: JBU1926	07/04/18 15:54:10	5.00	5.01	1530744850.6	37.408494	-122.069331	0.00	90.00	1950	193	-64	29	15:54:34	1.488507e+03
ICAO: a8492b (0)	Flight ID: Other	07/04/18 11:15:28	4.67	4.68	1530728128.7	37.459887	-122.059479	0.00	90.00	1750	197	-256	73	11:15:50	2.729984e+03
ICAO: a74fe9 (0)	Flight ID: N570RJ	07/04/18 11:24:50	0.65	0.69	1530728690.3	37.455643	-122.134192	-0.20	83.66	1300	128	687	137	11:24:53	2.534136e+07
ICAO: a74fe9 (1)	Flight ID: N570RJ	07/04/18 17:12:02	1.84	1.84	1530749522.5	37.45742	-122.111425	0.00	90.00	25	69	-512	322	17:12:11	2.471360e+06
ICAO: c01a13 (0)	Flight ID: Other	07/04/18 11:30:09	0.92	1.26	1530729009.9	37.441313	-122.156326	0.00	90.00	4575	219	-1280	103	11:30:15	3.054337e+06
ICAO: a11fa8 (0)	Flight ID: N1713C	07/04/18 11:28:15	0.69	0.74	1530728895.2	37.451881	-122.131308	-0.51	63.75	1325	113	194	171	11:28:18	2.483667e+07
ICAO: a11fa8 (1)	Flight ID: Other	07/04/18 15:49:09	1.95	1.95	1530744549.6	37.454581	-122.108619	0.00	90.00	150	90	-512	321	15:49:18	1.486572e+06
ICAO: a471e0 (0)	Flight ID: DAL1429	07/04/18 11:32:49	4.72	4.75	1530729169.3	37.4133	-122.071254	-2.09	73.23	2575	198	-4205	34	11:33:11	2.385994e+03
ICAO: c008f0 (0)	Flight ID: Other	07/04/18 11:28:22	2.85	2.94	1530728902.6	37.484793	-122.115605	0.00	90.00	3975	199	-1920	23	11:28:36	8.288457e+04
ICAO: c008f0 (1)	Flight ID: Other	07/04/18 11:42:42	0.24	0.89	1530729762.4	37.447844	-122.140565	0.27	90.01	4553	263	-51	92	11:42:46	6.787978e+06
ICAO: a1f557 (0)	Flight ID: UAL984	07/04/18 11:34:12	1.71	2.14	1530729252.0	37.425759	-122.149131	0.29	90.01	6809	256	-902	102	11:34:22	3.442107e+05
ICAO: a1f557 (0)	Flight ID: UAL984	07/04/18 11:35:40	3.78	3.88	1530729340.2	37.482556	-122.088072	0.06	90.01	4634	211	-1671	327	11:35:58	1.194846e+04
ICAO: a83222 (0)	Flight ID: N627VJ	07/04/18 11:35:16	2.57	2.58	1530729316.0	37.425625	-122.178955	-0.41	86.71	1075	85	-350	142	11:35:28	4.098680e+05
ICAO: ~2b07b4 (0)	Flight ID: Other	07/04/18 11:38:20	3.08	3.08	1530729500.0	37.472214	-122.094947	0.23	90.00	739	95	0	169	11:38:34	1.304805e+05
ICAO: ~2b04ac (0)	Flight ID: Other	07/04/18 11:42:31	0.19	0.92	1530729751.9	37.452617	-122.145383	0.33	90.01	4784	266	-292	57	11:42:36	6.148648e+06
ICAO: a8ca82 (0)	Flight ID: N666	07/04/18 11:36:11	0.86	0.96	1530729371.8	37.442198	-122.131726	-0.20	85.87	2300	117	1425	219	11:36:16	1.238698e+07
ICAO: a06f5a (1)	Flight ID: SKW5422	07/04/18 13:59:36	4.38	5.18	1530737976.8	37.443594	-122.223139	0.00	90.00	14650	331	2176	133	14:00:01	6.307282e+02
ICAO: a06f5a (2)	Flight ID: SKW5286	07/04/18 16:35:12	0.41	1.00	1530747312.5	37.455551	-122.146931	-0.51	69.29	4850	237	-958	344	16:35:17	5.552936e+06
ICAO: a06f5a (4)	Flight ID: SKW5592	07/04/18 21:40:13	0.17	0.95	1530765613.6	37.452206	-122.145578	-0.17	83.84	4975	204	-1322	343	21:40:18	7.356533e+06
ICAO: ~2b0ec9 (0)	Flight ID: Other	07/04/18 11:39:22	3.93	3.95	1530729562.7	37.418782	-122.084138	-0.29	87.27	2425	216	84	24	11:39:41	1.020341e+04
ICAO: ~2b055f (0)	Flight ID: Other	07/04/18 11:40:09	1.64	1.64	1530729609.3	37.465347	-122.120751	-0.60	83.81	75	65	0	320	11:40:16	4.171242e+06
ICAO: ~2b055f (0)	Flight ID: Other	07/04/18 11:43:09	2.67	2.67	1530729789.4	37.471165	-122.102892	0.01	90.00	800	92	0	151	11:43:21	3.118403e+05
ICAO: ~2b0c31 (0)	Flight ID: Other	07/04/18 11:39:36	2.67	2.67	1530729576.6	37.472504	-122.104036	0.46	90.00	625	91	0	144	11:39:49	3.161181e+05
ICAO: ~2b0c31 (0)	Flight ID: Other	07/04/18 11:44:10	2.20	2.20	1530729850.8	37.447146	-122.10389	-0.40	89.85	310	99	-513	300	11:44:21	7.859539e+05
ICAO: ~2b0c31 (0)	Flight ID: Other	07/04/18 11:45:05	1.84	1.84	1530729905.5	37.448855	-122.110291	-0.03	89.07	250	115	-324	286	11:45:14	1.493146e+06
ICAO: ~2b0afa (0)	Flight ID: Other	07/04/18 11:46:01	4.13	4.16	1530729961.0	37.400906	-122.101036	0.00	90.00	2375	112	0	288	11:46:20	1.317330e+04
ICAO: 780d2c (0)	Flight ID: CCA985	07/04/18 11:47:31	0.37	0.92	1530730051.8	37.448965	-122.137211	0.11	90.02	4498	199	-1428	23	11:47:36	8.136974e+06
ICAO: 0d0a8d (0)	Flight ID: AMX492	07/04/18 11:46:11	2.39	2.44	1530729971.4	37.4599	-122.101992	-0.02	89.72	2700	194	-841	329	11:46:22	2.403577e+05
ICAO: ~2b05fa (0)	Flight ID: Other	07/04/18 11:49:19	1.90	2.16	1530730159.5	37.427627	-122.124023	-0.45	86.39	5425	200	-1799	63	11:49:29	4.262104e+05
ICAO: ~2b05fa (0)	Flight ID: Other	07/04/18 11:51:16	4.22	4.27	1530730276.1	37.503941	-122.107249	0.22	90.00	3662	191	-132	318	11:51:36	6.171549e+03
ICAO: ~2b0ed4 (0)	Flight ID: Other	07/04/18 11:43:18	1.74	1.74	1530729798.7	37.468872	-122.122411	0.00	90.00	200	57	768	327	11:43:26	3.752327e+06
ICAO: a8b0bf (0)	Flight ID: N65912	07/04/18 11:43:27	1.75	1.75	1530729807.2	37.468686	-122.121993	0.00	90.00	350	67	640	336	11:43:35	3.142846e+06
ICAO: a8b0bf (1)	Flight ID: N65912	07/04/18 17:05:13	0.54	0.59	1530749113.8	37.455884	-122.136953	-0.37	75.13	1316	125	-466	122	17:05:16	3.516562e+07
ICAO: a8b0bf (1)	Flight ID: N65912	07/04/18 17:07:08	1.50	1.50	1530749228.7	37.457793	-122.118172	-0.00	89.93	200	190	63	312	17:07:15	1.978417e+06
ICAO: a8b0bf (1)	Flight ID: N65912	07/04/18 17:07:31	1.77	1.77	1530749251.6	37.473295	-122.129815	-7.52	17.28	400	320	576	254	17:07:39	6.280590e+05
ICAO: a8b0bf (1)	Flight ID: N65912	07/04/18 17:08:03	2.11	2.11	1530749283.3	37.4793	-122.132203	-7.79	68.47	650	180	1074	274	17:08:13	5.238399e+05
ICAO: a8b0bf (1)	Flight ID: N65912	07/04/18 17:08:59	2.41	2.42	1530749339.1	37.4739	-122.111485	-0.12	88.01	775	57	144	127	17:09:10	8.623625e+05
ICAO: a8b0bf (2)	Flight ID: N65912	07/04/18 17:45:22	0.60	0.65	1530751522.3	37.454301	-122.134174	-0.32	70.68	1375	119	108	173	17:45:25	3.080838e+07
ICAO: a8b0bf (3)	Flight ID: Other	07/04/18 19:01:23	2.03	2.03	1530756083.0	37.454022	-122.107007	0.00	90.00	25	68	-576	330	19:01:32	1.642997e+06
ICAO: ~2b0500 (0)	Flight ID: Other	07/04/18 11:45:49	2.56	2.57	1530729949.6	37.479894	-122.115738	-0.45	86.97	787	93	162	103	11:46:01	3.838692e+05
ICAO: ~2b0500 (0)	Flight ID: Other	07/04/18 11:46:09	2.59	2.59	1530729969.5	37.474272	-122.107633	-0.19	88.80	787	97	0	142	11:46:21	3.513385e+05
ICAO: a9dce9 (0)	Flight ID: UAL1957	07/04/18 11:49:21	1.38	1.48	1530730161.6	37.450549	-122.118706	0.02	90.01	2895	193	-840	350	11:49:28	2.045360e+06
ICAO: ~2b0013 (0)	Flight ID: Other	07/04/18 11:47:34	1.90	1.97	1530730054.7	37.447505	-122.109395	-0.99	68.04	2900	195	0	278	11:47:43	6.570482e+05
ICAO: a1cd4e (0)	Flight ID: CPZ6081	07/04/18 11:55:51	2.59	2.74	1530730551.5	37.435684	-122.100239	-0.03	89.57	4800	198	-1735	25	11:56:04	1.251390e+05
ICAO: a1cd4e (0)	Flight ID: CPZ6081	07/04/18 11:56:32	2.73	2.83	1530730592.7	37.470493	-122.101012	0.21	90.00	3900	196	-368	330	11:56:46	1.062794e+05
ICAO: ~2b0a3c (0)	Flight ID: Other	07/04/18 11:49:18	1.65	1.65	1530730158.7	37.466824	-122.122113	0.00	90.00	75	52	640	309	11:49:26	5.059824e+06
ICAO: ~2b0a3c (0)	Flight ID: Other	07/04/18 11:53:17	1.78	1.78	1530730397.4	37.456862	-122.11238	0.00	90.00	25	85	-832	321	11:53:25	2.299892e+06
ICAO: ~2b03c1 (0)	Flight ID: Other	07/04/18 11:57:22	0.19	1.04	1530730642.8	37.450506	-122.140347	-0.15	86.11	5409	198	-1454	36	11:57:27	6.025686e+06
ICAO: ~2b03c1 (0)	Flight ID: Other	07/04/18 11:58:54	2.05	2.18	1530730734.4	37.464779	-122.111187	0.46	90.00	3975	194	-171	335	11:59:04	4.158148e+05
ICAO: ~2b03c1 (1)	Flight ID: Other	07/04/18 20:06:35	2.75	2.92	1530759995.7	37.480953	-122.111801	-0.34	85.86	5102	211	-1254	347	20:06:49	8.230988e+04
ICAO: a0dab2 (0)	Flight ID: SKW5967	07/04/18 12:02:54	2.24	2.45	1530730974.7	37.437249	-122.106264	0.30	90.01	5190	201	-1133	26	12:03:06	2.284116e+05
ICAO: a0dab2 (2)	Flight ID: SKW5383	07/04/18 16:03:32	0.38	0.99	1530745412.4	37.455093	-122.146814	-0.44	72.26	4850	236	-914	343	16:03:37	5.762665e+06
ICAO: ~2b025a (0)	Flight ID: Other	07/04/18 11:56:38	1.82	1.82	1530730598.8	37.461142	-122.113527	0.14	89.99	243	70	-320	331	11:56:47	2.545386e+06
ICAO: ~2b025a (0)	Flight ID: Other	07/04/18 11:58:00	1.69	1.69	1530730680.2	37.463146	-122.117575	0.00	90.00	100	115	-1216	153	11:58:08	2.085669e+06
ICAO: ~2b025a (0)	Flight ID: Other	07/04/18 12:00:42	3.08	3.08	1530730842.5	37.468936	-122.092906	0.37	90.00	763	92	0	150	12:00:56	1.357024e+05
ICAO: ~2b0ab9 (0)	Flight ID: Other	07/04/18 11:54:29	2.75	2.76	1530730469.1	37.470455	-122.100498	-0.06	89.52	700	97	-339	152	11:54:42	2.480795e+05
ICAO: a026d8 (0)	Flight ID: N109HF	07/04/18 11:59:11	4.54	4.55	1530730752.0	37.46509	-122.063044	0.01	90.00	900	144	-1	167	11:59:33	4.831613e+03
ICAO: adc537 (0)	Flight ID: Other	07/04/18 11:56:55	4.74	4.87	1530730615.4	37.384799	-122.169879	-0.05	89.57	5925	197	-724	116	11:57:18	1.911664e+03
ICAO: adc537 (0)	Flight ID: Other	07/04/18 11:58:52	2.38	2.50	1530730732.8	37.454208	-122.100618	-0.27	83.16	3950	186	-1500	9	11:59:04	2.228437e+05
ICAO: adc537 (0)	Flight ID: Other	07/04/18 11:59:19	2.70	2.78	1530730759.6	37.480417	-122.112679	-1.73	69.86	3725	197	-495	352	11:59:32	1.158135e+05
ICAO: ~2b05ea (0)	Flight ID: Other	07/04/18 11:59:09	2.76	2.76	1530730749.6	37.477019	-122.106529	-0.09	89.41	675	94	0	141	11:59:22	2.548387e+05
ICAO: ~2b05ea (0)	Flight ID: Other	07/04/18 12:00:53	1.73	1.73	1530730853.2	37.46715	-122.120501	-0.42	75.62	300	74	-504	324	12:01:01	2.956343e+06
ICAO: ~2b05ea (0)	Flight ID: Other	07/04/18 12:02:31	2.39	2.39	1530730951.8	37.457441	-122.101228	0.08	90.00	453	74	-278	231	12:02:43	7.044799e+05
ICAO: ~2b05ea (0)	Flight ID: Other	07/04/18 12:03:05	2.03	2.03	1530730985.2	37.451927	-122.106827	0.00	90.00	400	59	0	258	12:03:14	1.904137e+06
ICAO: ~2b05ea (0)	Flight ID: Other	07/04/18 12:09:07	1.77	1.77	1530731347.7	37.466768	-122.119153	0.45	90.00	606	69	430	307	12:09:16	2.910043e+06
ICAO: ~2b05ea (0)	Flight ID: Other	07/04/18 12:11:42	2.89	2.89	1530731502.1	37.477404	-122.103834	-0.49	88.07	910	66	0	128	12:11:55	2.776583e+05
ICAO: aa6fa4 (0)	Flight ID: Other	07/04/18 12:06:38	4.67	4.69	1530731198.8	37.430233	-122.062413	0.18	90.00	2332	210	-889	5	12:07:00	2.518253e+03
ICAO: ~2b050e (0)	Flight ID: Other	07/04/18 12:06:30	4.75	4.77	1530731190.4	37.429871	-122.061086	0.00	90.00	2625	214	-1792	21	12:06:52	2.110733e+03
ICAO: ~2b00c1 (0)	Flight ID: Other	07/04/18 12:00:41	3.02	3.03	1530730841.2	37.478881	-122.10211	-0.45	88.26	900	93	0	152	12:00:55	1.482108e+05
ICAO: ~2b0900 (0)	Flight ID: Other	07/04/18 12:01:52	3.02	3.03	1530730912.3	37.475891	-122.099152	0.32	90.00	792	90	0	149	12:02:06	1.550636e+05
ICAO: a770b1 (0)	Flight ID: Other	07/04/18 12:08:29	4.12	4.13	1530731309.6	37.42218	-122.077511	-9.84	16.05	1950	223	-679	273	12:08:49	6.922595e+03
ICAO: ~2b054a (0)	Flight ID: Other	07/04/18 12:11:13	3.10	3.10	1530731473.2	37.475948	-122.097491	-0.24	88.77	746	97	0	196	12:11:27	1.228532e+05
ICAO: ~2b0b16 (0)	Flight ID: Other	07/04/18 12:10:50	2.93	2.93	1530731450.2	37.47409	-122.099606	0.32	90.00	789	87	-23	146	12:11:03	1.925863e+05
