Closest approaches at SIDBY SFO Approach SE (lat: 37.450711, long: -122.144722, elevation: 25), 20180704
Flights within 5 miles and 10 < altitude < 15000 feet
SIDBY SFO Approach SE	52.8	42.3	49.7	46.3	57.9	9.2	6.2	4.6	3.8	3.1	2.5	1.3	1.1	0.7	0.5	0.4	0.3	9.3	6.0	5.0	4.5	3.7	2.8	12.0	7.9	5.8	5.0	4.0	3.6	14.0	9.7	6.7	5.3	4.3	3.5
icao (seg #)	Flight_ID	Date/Time	Gnd Dist	rca_dist	rca_time	rca_lat	rca_lon	rca_fract	dp_theta	rca_alt	rca_speed	rca_vert_rate	rca_trk	rca_snd_arr	SEL
ICAO: ab2504 (0)	Flight ID: SCX393	07/04/18 12:26:32	4.69	4.77	1530732392.6	37.48186	-122.068674	-0.63	85.53	4525	199	-1280	315	12:26:54	2.286449e+03
ICAO: a420bb (0)	Flight ID: ASA1927	07/04/18 12:32:42	3.78	3.85	1530732762.3	37.433484	-122.079271	0.06	90.00	3923	211	44	22	12:33:00	1.270004e+04
ICAO: a420bb (0)	Flight ID: ASA1927	07/04/18 12:33:42	3.11	3.20	1530732822.1	37.481907	-122.103723	-0.04	89.57	3925	198	-3	318	12:33:57	4.934051e+04
ICAO: a34858 (0)	Flight ID: N310RR	07/04/18 12:27:31	1.71	1.71	1530732451.8	37.465846	-122.120083	0.00	90.00	100	105	768	324	12:27:39	2.203734e+06
ICAO: 781003 (0)	Flight ID: CHH7989	07/04/18 12:54:04	1.01	1.11	1530734044.6	37.449344	-122.126445	0.07	90.01	2468	201	-1056	356	12:54:09	4.926415e+06
ICAO: c820f2 (0)	Flight ID: ANZ8	07/04/18 12:42:13	0.38	1.00	1530733333.8	37.455418	-122.148444	-0.42	71.82	4900	228	405	20	12:42:18	5.777300e+06
ICAO: ~2b0d8e (0)	Flight ID: Other	07/04/18 12:44:17	0.37	1.04	1530733457.0	37.451648	-122.15143	-0.17	82.51	5150	234	-442	357	12:44:21	5.054077e+06
ICAO: a11a76 (0)	Flight ID: N170PD	07/04/18 12:40:51	1.64	1.64	1530733251.5	37.464636	-122.120441	-0.25	87.36	300	71	879	318	12:40:59	3.796060e+06
ICAO: a11a76 (0)	Flight ID: N170PD	07/04/18 12:42:23	2.48	2.48	1530733343.3	37.48613	-122.152015	-0.32	88.26	500	77	-384	252	12:42:34	5.548312e+05
ICAO: a11a76 (0)	Flight ID: N170PD	07/04/18 12:43:26	2.22	2.22	1530733406.2	37.481394	-122.156768	0.37	89.99	437	81	487	75	12:43:36	9.129448e+05
ICAO: a11a76 (1)	Flight ID: N170PD	07/04/18 14:11:54	2.23	2.23	1530738714.0	37.468094	-122.110407	-0.35	87.10	600	84	776	149	14:12:04	8.590270e+05
ICAO: a280fe (0)	Flight ID: Other	07/04/18 12:44:24	0.12	0.96	1530733464.6	37.451813	-122.142989	0.42	90.01	5043	244	-465	5	12:44:29	6.054174e+06
ICAO: ~2b0d3a (0)	Flight ID: Other	07/04/18 12:46:16	2.31	2.45	1530733576.6	37.43163	-122.179313	0.00	90.00	4400	235	-1088	16	12:46:28	1.928072e+05
ICAO: a1e7a7 (0)	Flight ID: Other	07/04/18 12:42:43	2.79	2.80	1530733363.3	37.481022	-122.111007	-0.01	89.91	675	56	-195	120	12:42:56	3.990910e+05
ICAO: a1e7a7 (0)	Flight ID: Other	07/04/18 12:48:03	1.81	1.81	1530733683.9	37.469502	-122.121708	-0.29	89.19	583	75	597	308	12:48:12	2.417682e+06
ICAO: 3c65ad (0)	Flight ID: DLH454	07/04/18 12:49:26	0.47	1.01	1530733766.8	37.453265	-122.13669	0.25	90.02	4750	230	-1280	345	12:49:31	5.539461e+06
ICAO: a38202 (0)	Flight ID: N325MM	07/04/18 12:42:26	1.72	1.72	1530733346.2	37.466046	-122.120075	0.41	89.98	326	76	1510	321	12:42:34	2.985265e+06
ICAO: a38202 (1)	Flight ID: N325MM	07/04/18 13:57:50	2.84	2.84	1530737870.9	37.471851	-122.100319	0.00	90.00	850	85	-320	169	13:58:04	2.375630e+05
ICAO: a01ed0 (0)	Flight ID: N107BB	07/04/18 12:54:25	1.20	1.22	1530734065.6	37.438689	-122.160428	0.28	90.00	1407	156	100	317	12:54:31	4.719985e+06
ICAO: a01ed0 (1)	Flight ID: N107BB	07/04/18 19:04:56	1.02	1.06	1530756296.0	37.455372	-122.127069	-0.23	82.40	1525	159	15	156	19:05:00	7.058758e+06
ICAO: ~2b0f44 (0)	Flight ID: Other	07/04/18 12:50:43	3.41	3.46	1530733843.5	37.434284	-122.086168	0.00	90.00	3175	228	-576	30	12:50:59	2.561298e+04
ICAO: a7a9aa (0)	Flight ID: Other	07/04/18 12:46:53	1.34	1.49	1530733613.7	37.462308	-122.164327	-0.80	68.85	3400	246	-1536	19	12:47:00	1.583019e+06
ICAO: ~512dff (0)	Flight ID: Other	07/04/18 12:50:53	2.57	2.64	1530733853.8	37.433054	-122.103479	0.08	90.00	3167	226	-576	335	12:51:06	1.366089e+05
ICAO: abc3c6 (0)	Flight ID: SWA962	07/04/18 12:51:44	4.31	4.34	1530733904.4	37.41678	-122.078765	-0.68	85.08	2550	180	-1219	25	12:52:04	5.790117e+03
ICAO: a183d3 (0)	Flight ID: SKW3316	07/04/18 12:56:17	0.61	0.82	1530734177.3	37.448657	-122.133996	0.35	90.00	2950	182	-58	10	12:56:21	1.198044e+07
ICAO: a50f4b (0)	Flight ID: N425MF	07/04/18 12:54:33	0.81	0.96	1530734073.6	37.453174	-122.159168	0.17	90.00	2725	166	368	195	12:54:38	8.910492e+06
ICAO: aadb19 (1)	Flight ID: Other	07/04/18 17:52:55	2.91	3.00	1530751975.7	37.443361	-122.196987	0.35	90.00	3833	214	-560	297	17:53:09	6.875256e+04
ICAO: 867ff0 (0)	Flight ID: JAL2	07/04/18 13:11:24	3.13	3.21	1530735084.4	37.475464	-122.192454	-0.05	89.42	3850	215	-1551	43	13:11:39	4.468126e+04
ICAO: 7c4771 (0)	Flight ID: QFA73	07/04/18 13:19:15	1.73	2.09	1530735555.6	37.427056	-122.134457	0.17	90.01	6191	249	-1194	73	13:19:25	4.004379e+05
ICAO: ~2b063a (0)	Flight ID: Other	07/04/18 13:21:14	3.40	3.50	1530735674.0	37.425473	-122.091537	0.20	90.00	4480	231	-691	34	13:21:30	2.321342e+04
ICAO: ~2b063a (0)	Flight ID: Other	07/04/18 13:22:45	4.26	4.32	1530735765.2	37.503669	-122.104876	0.05	90.00	3671	201	0	297	13:23:05	5.410438e+03
ICAO: ~2b039c (0)	Flight ID: Other	07/04/18 13:32:04	2.00	2.00	1530736324.6	37.453789	-122.10838	0.00	90.00	50	71	-768	325	13:32:14	1.680031e+06
ICAO: aaa5ff (0)	Flight ID: SWA6545	07/04/18 13:27:14	0.07	0.86	1530736034.5	37.451648	-122.14528	-0.03	88.57	4550	227	-1148	347	13:27:18	8.560947e+06
ICAO: ~2b0e14 (0)	Flight ID: Other	07/04/18 13:25:05	2.47	2.47	1530735905.2	37.484095	-122.128621	0.00	90.00	650	127	960	352	13:25:16	3.437324e+05
ICAO: ~2b08f4 (0)	Flight ID: Other	07/04/18 13:25:22	3.19	3.19	1530735922.1	37.495453	-122.130293	0.00	90.00	825	149	704	15	13:25:37	6.648469e+04
ICAO: ad7233 (0)	Flight ID: 9658K	07/04/18 13:38:39	4.56	4.57	1530736719.4	37.512648	-122.173257	0.34	90.00	1921	108	-111	247	13:39:00	6.183835e+03
ICAO: a1dcb4 (0)	Flight ID: UAL900	07/04/18 13:34:27	0.53	1.24	1530736467.2	37.443203	-122.146528	0.21	90.02	5963	264	-1986	111	13:34:33	2.658750e+06
ICAO: a1dcb4 (0)	Flight ID: UAL900	07/04/18 13:36:15	4.33	4.39	1530736575.2	37.507604	-122.111724	-0.33	87.04	3925	225	213	298	13:36:35	4.199201e+03
ICAO: ~2b0c11 (1)	Flight ID: Other	07/04/18 13:44:21	2.42	2.42	1530737061.2	37.459447	-122.101968	0.47	90.01	444	84	-670	175	13:44:32	5.766831e+05
ICAO: 3c64f6 (0)	Flight ID: DLH488	07/04/18 13:46:56	3.85	3.87	1530737216.6	37.43985	-122.075929	-0.09	89.10	2325	205	-768	351	13:47:14	1.260630e+04
ICAO: 4073ce (0)	Flight ID: VIR19Z	07/04/18 13:44:06	0.80	1.12	1530737046.2	37.461703	-122.14934	-0.63	64.26	4125	235	-1419	57	13:44:11	4.130578e+06
ICAO: a0fc36 (0)	Flight ID: N1625U	07/04/18 13:52:05	0.07	0.22	1530737525.7	37.451741	-122.144623	-0.05	84.99	1100	137	-707	67	13:52:06	1.685973e+08
ICAO: a300ed (0)	Flight ID: N293DC	07/04/18 13:46:08	2.68	2.68	1530737168.7	37.474338	-122.105932	0.25	90.00	800	95	34	147	13:46:21	2.931949e+05
ICAO: a300ed (1)	Flight ID: N293DC	07/04/18 14:14:57	1.75	1.75	1530738897.5	37.466265	-122.119545	0.00	90.00	200	78	704	334	14:15:05	2.700124e+06
ICAO: aaa100 (0)	Flight ID: N784SP	07/04/18 13:50:10	1.56	1.57	1530737410.6	37.458398	-122.117873	-0.26	84.42	200	121	540	305	13:50:17	2.663414e+06
ICAO: aaa100 (0)	Flight ID: N784SP	07/04/18 13:51:25	2.38	2.39	1530737485.9	37.47241	-122.110888	-0.10	89.59	700	58	-51	111	13:51:37	9.057992e+05
ICAO: aaa100 (0)	Flight ID: N784SP	07/04/18 13:56:15	1.79	1.79	1530737775.4	37.469477	-122.122292	-0.78	82.51	400	67	768	333	13:56:23	2.881802e+06
ICAO: aaa100 (0)	Flight ID: N784SP	07/04/18 14:02:05	1.84	1.85	1530738125.1	37.470753	-122.122538	0.02	89.99	583	72	894	338	14:02:13	2.353401e+06
ICAO: aaa100 (0)	Flight ID: N784SP	07/04/18 14:03:21	2.48	2.48	1530738201.7	37.467708	-122.104976	-0.50	85.30	600	58	33	128	14:03:33	7.441691e+05
ICAO: aaa100 (0)	Flight ID: N784SP	07/04/18 14:07:59	1.76	1.76	1530738479.6	37.466684	-122.119784	-0.50	85.31	400	83	1442	317	14:08:07	2.486859e+06
ICAO: aaa100 (0)	Flight ID: N784SP	07/04/18 14:09:49	2.44	2.44	1530738589.2	37.47419	-122.11152	0.34	90.00	700	60	-149	128	14:10:00	7.715607e+05
ICAO: aaa100 (1)	Flight ID: N784SP	07/04/18 14:26:05	2.43	2.43	1530739565.9	37.473388	-122.110888	-0.81	85.55	800	76	64	141	14:26:17	6.265318e+05
ICAO: aaa100 (1)	Flight ID: N784SP	07/04/18 14:30:53	1.73	1.73	1530739853.0	37.46445	-122.118342	-0.21	89.32	494	60	690	336	14:31:01	3.664247e+06
ICAO: aaa100 (2)	Flight ID: N784SP	07/04/18 17:46:24	1.40	1.43	1530751584.4	37.470082	-122.152504	-0.49	85.48	1400	75	1056	262	17:46:31	5.975523e+06
ICAO: aaa100 (3)	Flight ID: Other	07/04/18 19:51:30	2.26	2.26	1530759090.1	37.470989	-122.112469	0.25	90.00	700	103	224	151	19:51:40	6.621289e+05
ICAO: ~2b0634 (0)	Flight ID: Other	07/04/18 13:50:26	1.73	1.74	1530737426.1	37.470016	-122.124491	0.00	90.00	325	67	1024	328	13:50:34	3.246070e+06
ICAO: ~2b0634 (0)	Flight ID: Other	07/04/18 13:52:58	1.91	1.91	1530737578.7	37.45472	-122.110171	0.00	90.00	25	72	-576	331	13:53:07	2.018692e+06
ICAO: a19f29 (0)	Flight ID: Other	07/04/18 14:00:04	0.37	0.92	1530738004.4	37.455605	-122.147489	-0.36	70.63	4450	247	-1009	346	14:00:08	6.709099e+06
ICAO: a2b501 (0)	Flight ID: UAL889	07/04/18 14:08:47	2.34	2.46	1530738527.0	37.472038	-122.178	-0.79	76.37	4025	247	-1088	30	14:08:58	1.792412e+05
ICAO: 4851b0 (0)	Flight ID: KLM183	07/04/18 14:10:17	0.22	1.24	1530738617.3	37.447632	-122.143717	-0.02	89.29	6450	257	-1600	106	14:10:23	2.773174e+06
ICAO: 4851b0 (0)	Flight ID: KLM183	07/04/18 14:11:46	4.40	4.46	1530738706.7	37.50914	-122.112619	-0.12	88.79	3875	238	-1790	296	14:12:07	3.440352e+03
ICAO: ~2b0ccf (0)	Flight ID: Other	07/04/18 14:10:44	2.87	2.87	1530738644.6	37.453091	-122.092557	0.00	90.00	600	74	0	136	14:10:58	2.597352e+05
ICAO: ~2b0ccf (0)	Flight ID: Other	07/04/18 14:12:42	2.07	2.07	1530738762.7	37.451741	-122.106947	0.00	90.00	150	64	-384	323	14:12:52	1.603549e+06
ICAO: 4006ad (0)	Flight ID: BAW11M	07/04/18 14:18:29	1.59	1.80	1530739109.6	37.44281	-122.117524	0.25	90.01	4480	206	-1121	24	14:18:38	9.138433e+05
ICAO: 8963e9 (0)	Flight ID: UAE225	07/04/18 14:19:50	0.30	1.06	1530739190.4	37.447196	-122.1416	0.33	90.01	5400	226	-832	67	14:19:55	4.968352e+06
ICAO: a087fd (0)	Flight ID: SKW5359	07/04/18 14:23:40	1.15	1.41	1530739420.2	37.444346	-122.125259	0.28	90.01	4337	204	-1528	26	14:23:46	2.264262e+06
ICAO: a83988 (0)	Flight ID: ASA1748	07/04/18 14:24:17	0.62	1.42	1530739457.1	37.441872	-122.143011	-0.38	80.32	6800	201	-1440	112	14:24:23	2.241055e+06
ICAO: a83988 (0)	Flight ID: ASA1748	07/04/18 14:25:47	3.07	3.23	1530739547.2	37.479492	-122.101934	-0.25	87.06	5225	190	-1135	326	14:26:02	4.861829e+04
ICAO: ~2b05d9 (0)	Flight ID: Other	07/04/18 14:23:48	3.34	3.34	1530739428.8	37.474319	-122.091602	0.00	90.00	1000	140	0	229	14:24:04	5.244786e+04
ICAO: 478379 (0)	Flight ID: SAS935	07/04/18 14:26:47	0.18	1.02	1530739607.4	37.453125	-122.143542	-0.18	83.93	5325	207	-1645	27	14:26:52	6.033156e+06
ICAO: a07311 (0)	Flight ID: SKW5617	07/04/18 14:29:27	0.03	0.99	1530739767.4	37.450928	-122.145232	0.05	90.01	5270	236	-752	344	14:29:32	5.682986e+06
ICAO: a4758e (0)	Flight ID: N387CS	07/04/18 14:36:17	1.98	1.98	1530740177.2	37.455046	-122.109096	0.00	90.00	50	64	-576	322	14:36:26	1.981343e+06
ICAO: 0c2077 (0)	Flight ID: CMP208	07/04/18 14:31:07	0.03	0.94	1530739867.1	37.451087	-122.144614	0.01	90.01	4999	236	-1204	345	14:31:11	6.534380e+06
ICAO: a82aac (1)	Flight ID: ASA1933	07/04/18 18:01:26	0.04	0.90	1530752486.8	37.450898	-122.145366	0.14	90.01	4761	234	-678	345	18:01:31	7.469092e+06
ICAO: a513ea (0)	Flight ID: Other	07/04/18 14:34:45	0.08	0.81	1530740085.7	37.451895	-122.144927	0.21	90.03	4282	244	-1192	346	14:34:49	9.206072e+06
ICAO: a2228b (2)	Flight ID: ASA376	07/04/18 21:30:16	1.38	1.61	1530765016.8	37.433313	-122.132335	0.48	90.01	4378	239	-993	66	21:30:24	1.219629e+06
ICAO: ~2b0925 (0)	Flight ID: Other	07/04/18 14:35:35	4.33	4.37	1530740135.8	37.510862	-122.166834	0.00	90.00	3100	233	-896	345	14:35:56	4.228698e+03
ICAO: aa75ef (0)	Flight ID: UAL372	07/04/18 14:41:19	0.75	1.15	1530740479.0	37.45635	-122.133099	-0.24	81.87	4675	231	-2527	360	14:41:24	3.796294e+06
ICAO: ~2b08d9 (0)	Flight ID: Other	07/04/18 14:36:55	0.05	0.82	1530740215.2	37.450018	-122.144981	0.00	90.00	4325	264	-1152	345	14:36:59	8.364423e+06
ICAO: ~2b0581 (0)	Flight ID: Other	07/04/18 14:38:47	0.30	0.89	1530740327.2	37.45472	-122.146653	-0.34	74.18	4475	235	-1408	346	14:38:51	7.532748e+06
ICAO: ~2b0967 (0)	Flight ID: Other	07/04/18 14:40:00	1.24	1.28	1530740400.7	37.464799	-122.158883	-0.19	87.58	1700	87	885	224	14:40:06	7.296781e+06
ICAO: ab1c04 (0)	Flight ID: Other	07/04/18 14:59:41	3.38	3.40	1530741581.4	37.428604	-122.089811	0.00	90.00	2275	159	64	351	14:59:57	4.092868e+04
ICAO: a1a986 (0)	Flight ID: CPZ6040	07/04/18 15:03:29	0.14	0.94	1530741809.6	37.452667	-122.145353	-0.18	81.50	4925	271	-540	346	15:03:34	5.752689e+06
ICAO: ~2b00e7 (0)	Flight ID: Other	07/04/18 15:01:41	1.87	1.87	1530741701.0	37.457187	-122.111604	0.00	90.00	25	56	-448	324	15:01:49	2.865748e+06
ICAO: ~2b0ea3 (0)	Flight ID: Other	07/04/18 14:59:48	4.69	4.71	1530741588.5	37.435354	-122.061509	0.00	90.00	2350	187	0	76	15:00:10	2.749073e+03
ICAO: a8522b (2)	Flight ID: ASA1935	07/04/18 19:29:21	1.67	1.86	1530757761.5	37.449302	-122.175121	0.40	90.00	4310	241	-704	357	19:29:30	6.862177e+05
ICAO: a2e014 (0)	Flight ID: UAL949	07/04/18 15:08:29	0.19	1.05	1530742109.5	37.452068	-122.147708	0.02	90.01	5471	240	-1591	26	15:08:34	4.822088e+06
ICAO: a813aa (0)	Flight ID: Other	07/04/18 15:04:29	4.12	4.17	1530741869.7	37.464217	-122.218004	0.00	90.00	3325	87	768	229	15:04:49	1.651195e+04
ICAO: a813aa (1)	Flight ID: Other	07/04/18 16:32:00	1.74	1.77	1530747120.8	37.439079	-122.172805	-0.32	85.43	1925	128	-812	329	16:32:09	1.556703e+06
ICAO: ~2b0f12 (0)	Flight ID: Other	07/04/18 15:05:13	4.74	4.79	1530741913.4	37.446993	-122.231021	0.00	90.00	3700	75	448	207	15:05:35	5.832286e+03
ICAO: 71c084 (0)	Flight ID: KAL025	07/04/18 15:12:42	0.65	1.24	1530742362.5	37.446074	-122.134306	0.29	90.01	5556	235	-979	33	15:12:48	3.037203e+06
ICAO: ~2b07da (0)	Flight ID: Other	07/04/18 15:11:00	0.08	0.94	1530742260.0	37.45152	-122.145815	0.08	90.02	4953	241	-1321	345	15:11:04	6.502494e+06
ICAO: 4ca86e (0)	Flight ID: EIN147	07/04/18 15:16:40	1.40	1.77	1530742601.0	37.43149	-122.152554	0.19	90.01	5784	240	-1981	111	15:16:49	8.361898e+05
ICAO: a66ef1 (0)	Flight ID: N5130E	07/04/18 15:24:10	2.28	2.33	1530743050.7	37.426238	-122.172494	0.32	90.00	2767	121	-448	312	15:24:21	4.830470e+05
ICAO: ~2b0cc7 (0)	Flight ID: Other	07/04/18 15:18:51	2.25	2.27	1530742731.0	37.459671	-122.184098	0.00	90.00	1875	110	0	15	15:19:01	6.049447e+05
ICAO: ~2b082e (0)	Flight ID: Other	07/04/18 15:13:54	1.74	1.74	1530742434.9	37.468965	-122.122829	0.00	90.00	325	68	0	334	15:14:03	3.152325e+06
ICAO: ~2b0f01 (0)	Flight ID: Other	07/04/18 15:14:41	1.77	1.78	1530742481.4	37.466766	-122.119582	0.00	90.00	800	52	-576	325	15:14:49	3.821178e+06
ICAO: a4e4bf (0)	Flight ID: Other	07/04/18 15:21:05	1.60	1.93	1530742865.4	37.428092	-122.138174	0.00	90.00	5700	220	-1216	97	15:21:14	6.382271e+05
ICAO: a4f022 (0)	Flight ID: Other	07/04/18 15:16:27	4.91	4.93	1530742587.3	37.413987	-122.068077	0.00	90.00	2075	149	-448	356	15:16:50	2.270149e+03
ICAO: a9555f (0)	Flight ID: N700JJ	07/04/18 15:19:09	1.08	1.20	1530742749.5	37.465439	-122.138224	-0.38	80.83	2800	155	1016	128	15:19:15	5.035625e+06
ICAO: a9555f (1)	Flight ID: N700JJ	07/04/18 16:37:41	0.77	0.85	1530747461.7	37.443741	-122.155755	-0.11	85.59	1900	176	-945	317	16:37:45	1.133746e+07
ICAO: ~2b0610 (0)	Flight ID: Other	07/04/18 15:18:28	1.94	1.95	1530742708.7	37.475529	-122.127964	0.00	90.00	325	80	512	330	15:18:37	1.695749e+06
ICAO: a1099f (0)	Flight ID: SKW5498	07/04/18 15:32:52	0.05	0.93	1530743572.8	37.451219	-122.145354	0.27	90.01	4903	237	-1219	344	15:32:57	6.838312e+06
ICAO: ~2b08a4 (0)	Flight ID: Other	07/04/18 15:32:48	1.91	1.91	1530743568.2	37.456117	-122.110589	0.00	90.00	25	55	-512	324	15:32:57	2.679223e+06
ICAO: a05559 (2)	Flight ID: SKW5366	07/04/18 20:44:22	1.14	1.43	1530762262.3	37.446981	-122.1244	0.15	90.01	4542	213	-1126	15	20:44:29	2.093643e+06
ICAO: a2c43e (0)	Flight ID: ASA330	07/04/18 15:45:11	4.80	4.83	1530744311.1	37.430746	-122.060912	0.00	90.00	3125	199	-1216	7	15:45:33	2.019761e+03
ICAO: a3b0fe (0)	Flight ID: Other	07/04/18 15:48:05	4.31	4.38	1530744485.9	37.504152	-122.10427	-0.40	87.39	4376	231	-651	39	15:48:26	4.128146e+03
ICAO: ad273b (0)	Flight ID: Other	07/04/18 15:46:46	3.40	3.44	1530744406.3	37.420178	-122.09602	-0.10	88.37	2650	204	-613	330	15:47:02	2.970008e+04
ICAO: adcceb (1)	Flight ID: Other	07/04/18 22:41:24	1.13	1.40	1530769284.0	37.466385	-122.138507	0.27	90.01	4369	271	-1745	87	22:41:30	1.751459e+06
ICAO: a14ad1 (0)	Flight ID: Other	07/04/18 15:50:13	2.59	2.68	1530744613.7	37.434429	-122.18731	-0.36	84.79	3615	208	-1195	324	15:50:26	1.358234e+05
ICAO: a14ad1 (2)	Flight ID: Other	07/04/18 21:41:53	0.08	0.90	1530765714.0	37.451876	-122.145084	0.48	90.03	4744	239	-1340	345	21:41:58	7.320787e+06
ICAO: 400a90 (0)	Flight ID: VIR41R	07/04/18 15:51:01	2.74	2.92	1530744661.0	37.41394	-122.16361	-0.03	89.51	5375	239	-1090	113	15:51:14	7.158926e+04
ICAO: 400a90 (0)	Flight ID: VIR41R	07/04/18 15:52:02	3.11	3.25	1530744722.9	37.433436	-122.09235	0.18	90.00	4925	252	-117	26	15:52:18	3.541237e+04
ICAO: 400a90 (0)	Flight ID: VIR41R	07/04/18 15:52:41	3.16	3.29	1530744761.4	37.475855	-122.096558	-0.09	88.88	4800	252	-734	332	15:52:56	3.250951e+04
ICAO: c00f7e (0)	Flight ID: Other	07/04/18 15:58:10	4.00	4.04	1530745090.1	37.505695	-122.121695	0.00	90.00	3100	155	-576	212	15:58:29	1.187988e+04
ICAO: c00f7e (0)	Flight ID: Other	07/04/18 15:58:26	3.84	3.87	1530745106.8	37.505322	-122.131786	0.00	90.00	2775	125	-896	227	15:58:44	2.056910e+04
ICAO: a344ae (0)	Flight ID: N31CD	07/04/18 15:58:31	1.80	1.80	1530745111.0	37.468546	-122.120859	0.00	90.00	250	95	1216	346	15:58:39	1.988599e+06
ICAO: a344ae (1)	Flight ID: N31CD	07/04/18 16:52:52	1.86	1.86	1530748372.5	37.458298	-122.112219	0.00	90.00	25	77	-768	323	16:53:01	2.143582e+06
ICAO: aa73e9 (0)	Flight ID: SWA815	07/04/18 16:09:22	0.25	0.84	1530745762.0	37.451415	-122.14928	-0.02	88.84	4275	235	-1280	357	16:09:25	8.654554e+06
ICAO: 899036 (0)	Flight ID: EVA018	07/04/18 16:15:14	1.00	1.62	1530746114.3	37.436958	-122.15041	0.26	90.01	6779	247	-946	111	16:15:21	1.139317e+06
ICAO: 899036 (0)	Flight ID: EVA018	07/04/18 16:17:22	4.49	4.56	1530746242.4	37.51291	-122.12062	-0.59	84.64	4100	250	-1423	283	16:17:43	2.715544e+03
ICAO: 4b191d (0)	Flight ID: SWR38	07/04/18 16:19:03	1.29	1.59	1530746343.7	37.433261	-122.136409	0.16	90.00	4929	246	-43	80	16:19:11	1.237154e+06
ICAO: a1a286 (1)	Flight ID: SKW5717	07/04/18 19:21:07	4.22	5.08	1530757267.6	37.419296	-122.210745	0.00	90.00	14900	353	1728	137	19:21:31	7.191576e+02
ICAO: a81f1f (0)	Flight ID: QXE2792	07/04/18 16:26:41	1.04	1.31	1530746801.5	37.457297	-122.161862	0.00	90.01	4199	237	-1024	24	16:26:47	2.507255e+06
ICAO: a81f1f (2)	Flight ID: QXE2806	07/04/18 21:17:03	0.73	1.08	1530764223.3	37.442463	-122.136345	0.13	90.01	4208	209	-952	53	21:17:08	5.101877e+06
ICAO: 3450d5 (0)	Flight ID: IBE6175	07/04/18 16:25:42	4.48	4.55	1530746742.5	37.508628	-122.108081	-0.07	89.54	4225	193	-1288	296	16:26:03	3.613128e+03
ICAO: a668e9 (0)	Flight ID: N512AM	07/04/18 16:23:55	3.29	3.29	1530746635.1	37.481638	-122.099143	0.31	90.00	917	119	-69	139	16:24:10	6.844154e+04
ICAO: a668e9 (0)	Flight ID: N512AM	07/04/18 16:29:23	1.79	1.79	1530746963.4	37.464692	-122.117324	-0.11	89.86	115	84	-182	329	16:29:31	2.308899e+06
ICAO: a668e9 (0)	Flight ID: N512AM	07/04/18 16:32:24	3.16	3.16	1530747144.4	37.480347	-122.100809	0.28	90.00	800	122	46	139	16:32:39	8.608302e+04
ICAO: a668e9 (0)	Flight ID: N512AM	07/04/18 16:38:54	1.75	1.75	1530747534.5	37.465626	-122.118831	0.35	90.00	122	84	203	333	16:39:02	2.481652e+06
ICAO: 4ba959 (0)	Flight ID: THY79K	07/04/18 16:43:53	0.53	1.11	1530747833.1	37.444106	-122.139846	-0.12	85.64	5150	223	-1918	90	16:43:58	4.466217e+06
ICAO: 780ab9 (0)	Flight ID: CPA892	07/04/18 16:47:33	2.48	2.58	1530748053.3	37.482884	-122.164745	-1.22	71.36	3800	237	-782	77	16:47:45	1.469851e+05
ICAO: a2e26a (0)	Flight ID: ASA1931	07/04/18 16:49:25	0.04	1.02	1530748165.4	37.45111	-122.145126	0.22	90.01	5403	225	-832	345	16:49:30	5.550429e+06
ICAO: aa737d (0)	Flight ID: SWA672	07/04/18 16:51:03	0.16	1.05	1530748263.0	37.452905	-122.145578	-0.14	83.67	5500	247	-1197	345	16:51:07	4.676233e+06
ICAO: a1c7e4 (0)	Flight ID: UAL59	07/04/18 16:59:03	0.91	1.27	1530748743.5	37.450205	-122.128203	-0.33	77.50	4725	252	-2025	26	16:59:09	2.598115e+06
ICAO: a98fc5 (0)	Flight ID: Other	07/04/18 16:54:50	1.75	1.75	1530748490.2	37.466498	-122.119724	0.00	90.00	325	66	768	337	16:54:58	3.170465e+06
ICAO: a98fc5 (0)	Flight ID: Other	07/04/18 16:57:51	3.71	3.74	1530748671.1	37.460912	-122.078287	0.00	90.00	2300	84	576	186	16:58:08	4.015043e+04
ICAO: a98fc5 (1)	Flight ID: Other	07/04/18 18:31:18	2.03	2.03	1530754278.6	37.453091	-122.107902	0.00	90.00	75	75	-320	343	18:31:28	1.516707e+06
ICAO: 406b21 (0)	Flight ID: BAW287	07/04/18 17:01:17	0.79	1.08	1530748877.8	37.446221	-122.131508	0.45	90.00	3925	220	-29	24	17:01:22	4.835044e+06
ICAO: 71bd78 (0)	Flight ID: AAR212	07/04/18 17:13:56	2.34	2.52	1530749636.3	37.439348	-122.104565	0.24	90.00	4926	258	-315	23	17:14:08	1.545228e+05
ICAO: aa559e (0)	Flight ID: Other	07/04/18 17:12:22	0.64	1.01	1530749542.4	37.453634	-122.155887	-0.40	67.98	4125	263	-1064	337	17:12:27	4.885951e+06
ICAO: ~2b0755 (0)	Flight ID: Other	07/04/18 17:14:41	2.01	2.01	1530749681.6	37.478415	-122.133696	0.00	90.00	625	66	512	323	17:14:51	1.783829e+06
ICAO: ~2b0084 (1)	Flight ID: Other	07/04/18 17:31:44	1.91	1.91	1530750704.2	37.456908	-122.110828	0.00	90.00	50	49	-448	331	17:31:53	3.016253e+06
